asli,translate
"The liver is of normal size, shape and echotexture with no intrahepatic duct dilation or focal lesion seen. The portal vein is normal, no sign of dilatation.","The liver is of normal size, shape and echotexture with no intrahepatic duct dilation or focal lesion seen. The portal vein is normal, no sign of dilatation."
"The gallbladder is normal with smooth and regular wall contour. No gallstones, polyps or sludge are seen.","The gallbladder is normal with smooth and regular wall contour. No gallstones, polyps or sludge are seen."
"The pancreas is well visualized and has a normal size, shape and echo-structure with no duct dilation of pancreatic duct.","The pancreas is well visualized and has a normal size, shape and echo-structure with no duct dilation of pancreatic duct."
"The spleen is of normal size, shape and echotexture. No sign of spleninc vein dilatation.","The spleen is of normal size, shape and echotexture. No sign of spleninc vein dilatation."
"Right kidney is normal in size and shape with smooth contour and normal cortical echotexture. No hydronephrosis, kidney stone, or any focal lesion","Right kidney is normal in size and shape with smooth contour and normal cortical echotexture. No hydronephrosis, kidney stone, or any focal lesion"
Left kidney is normal in size and shape with smooth contour and normal cortical echotexture. No hydronephrosis and kidney stone. Simple cystic lesion in cortical part on the mid pole with dimeter 4 cm. ,Left kidney is normal in size and shape with smooth contour and normal cortical echotexture. No hydronephrosis and kidney stone. Simple cystic lesion in cortical part on the mid pole with dimeter 4 cm. 
"Simple cyst on the mid-pole of the left kidney, diameter 4 cm.
","Simple cyst on the mid-pole of the left kidney, diameter 4 cm.
"
"Underweight (BMI : 16.57), Kelainan refraksi,  Gigi Impaksi","Underweight (BMI : 16.57), Anomaly refraction, impaction"
"Diet tinggi kalori dan protein, olahraga teratur, Konsultasi ke dr. Sp. Gizi Klinik, Konsultasi ke dr. Sp. Mata, Konsultasi ke dr. Gigi,

","Underweight (BMI : 16.57), Anomaly refraction, impaction"
Sinus rhythm ( + ) ( susp ) omi septal ,Sinus Rhythm ( + ) ( susp ) OMI Septal 
"AD : Normal 
AS : Normal ","AD : Normal 
AS : Normal "
Jantung dan Paru tak tampak kelainan.,Normal chest x-ray.
100/58 mmHg,100/58 mmHg
"Jantung dan paru tak tampak kelainan.
Tidak tampak gambaran lesi TBC paru.","No sign of abnomarlity in chest x-ray
No sign of pulmonary tuberculosis"
Sinus Rhythm (+) (susp) OMI Inferior (+) PAC,Sinus rhythm ( + ) ( susp ) OMI Inferior ( + ) PAC 
"                                       
Jantung CTR < 50 %.
Aorta dan mediastinum superior tidak melebar.
Trakea di tengah. Kedua Hillus tidak menebal.

","Heart is not enlarged.
Superior mediastinal and aortic arch are normal
Both hillum are normal."
"Kedua hemidiafragma licin. Sinus kostofrenikus kanan kiri lancip.

",Both hemidiaphrgma and costophrenic angle are normal.
Fibrosis dan opasitas di lapang atas paru kiri,"Fibrosis and opacity in the upper zone of the left lung.
"
Tulang dan jaringan lunak dinding dada terlihat baik. ,Bone and thoracic soft tissue are normal.
"Suspect infiltrat lapang atas paru kiri
Jantung tak tampak kelainan.","Suspect of lung infiltrate in the left upper zone
Heart is normal"
ADS : Normal,ADS : Normal
Restriksi Ringan,Mild Restrictive
Restriksi Ringan,Mild Restrictive
Gangguan dengar derajat ringan,Mild Hearing Loss
"AD : Gangguan dengar derajat ringan
AS : Normal","AD : Mild Hearing Loss
AS : Normal"
Restriksi Ringan,Mild Restrictions
Restriksi Ringan,Mild Restrictions
"Hipertensi Stadium1 (130/90) 
Obese II (BMI : 37.40) 
Kelainan Refraksi dengan kacamata ( OD : 6/21, OS : 6/15 )
Gigi Impaksi ","Blood Pressure 130/90 mmHg ( Prehipertensi )
Obese II (BMI : 37.40) 
Refraction anomaly ( OD : 6/21, OS : 6/15 )
Dental Impaksi "
"Diet rendah garam dan cek rutin tekanan darah, Diet seimbang kalori dan olahraga teratur, Turunkan berat badan secara bertahap, Konsultasi ke dr. Sp. Gizi Klinik, Konsultasi ke dr. Sp. Mata, Konsultasi ke dr. Gigi","Blood Pressure 130/90 mmHg ( Prehipertensi )
Obese II (BMI : 37.40) 
Refraction anomaly ( OD : 6/21, OS : 6/15 )
Dental Impaksi "
Jantung dan Paru tak tampak kelainan.,Normal Chest X- ray
Jantung dan Paru tak tampak kelainan.,Normal Chest X- ray.
"Kelainan Refraksi dengan Kacamata ( OD : 6/12 OS : 6/15 )
Gigi Impaksi ","Refraction Anomalies ( OD : 6/12 OS : 6/15 )
Impaksi "
"Konsultasi ke dr. Sp. Mata, Konsultasi ke dr. Gigi","Refraction Anomalies ( OD : 6/12 OS : 6/15 )
Impaksi "
"Kelainan Refraksi Tanpa Kacamata ( OD : 6/21, OS : 6/15 )
Gigi Berlubang, Kalkulus","Refraction Anomalies ( OD : 6/21, OS : 6/15 )
Caries dentist, Calculus "
"Konsultasi ke dr. Sp. Mata, Konsultasi ke dr. Gigi","Refraction Anomalies ( OD : 6/21, OS : 6/15 )
Caries dentist, Calculus "
Jantung dan Paru tak tampak kelainan.,Normal Chest.
"Prehipertensi (130/70) 
Obese I ( BMI : 27.00 )
Gigi tanggal dan sisa akar ","Prehipertensi (130/70) 
Obese I ( BMI : 27.00 )
Radix, Tooth loss "
"Diet rendah garam dan cek rutin tekanan darah, Diet seimbang kalori dan olahraga teratur, Turunkan berat badan secara bertahap, Konsultasi ke dr. Sp. Gizi Klinik, Konsultasi ke dr. Gigi
","Prehipertensi (130/70) 
Obese I ( BMI : 27.00 )
Radix, Tooth loss "
Jantung dan Paru tak tampak kelainan.,Normal chest x – ray
"Obese II ( BMI : 32.80) 
Refraksi Tanpa Kacamata (OD : 6/9, OS : 6/9) ","Obese II (BMI : 32.80)
Refraction Anomalies (OD : 6/9. OS : 6/9) "
"Diet seimbang kalori dan olahraga teratur, Turunkan berat badan secara bertahap, Konsultasi ke dr. Sp. Gizi Klinik, Konsultasi ke dr. Sp. Mata","Obese II (BMI : 32.80)
Refraction Anomalies (OD : 6/9. OS : 6/9) "
175 Cm/ 65 Kg,175 Cm/ 65 Kg
10 Menit 2 Detik,10 Minutes 02 Seconds
Perubahan ST-T tidak bermakna,Nonspecific ST-T Changes
Perubahan ST-T tidak bermakna,Nonspecific ST-T Changes
175/75 mmHg,175/75 mmHg 
134/85 mmHg,134/85 mmHg 
112/62 mmHg,112/62 mmHg
"Gambaran TBC paru (diperlukan korelasi klinis dan lab)
Jantung baik.","The appearance of pulmonary tuberculosis (clinical and laboratory correlation are needed)
Heart is within normal limit"
Dibandingkan radiografi manus tanggal 11 September: formasi kalus mid-phalang distal digiti V bertambah degan kedudukan fragment post fracture yang relatif segaris,"Post fracture deformity on mid-medial phalangs on 5th digits with normal alignment.
Others hand bones are within normal limit.
No sign of fracture on the others bones.
Tarso-metatarsal, metatarso-phalangeal, and inter-phalangeal joints are normal.
"
"1. Jantung dan paru tidak tampak kelainan.
2. Skoliosis T5 s/d T11 ke sisi kanan derajat ringan.","1. Heart and lung are within normal limits.
2, Right sided mild scoliosis on the level T5 - T11"
Normal (15 dB),AD : Normal (15 dB) 
Normal (13.75 dB),AS : Normal (13.75 dB) 
"AD : Normal (15 dB)
AS : Normal (13.75 dB)","AD : Normal (15 dB) 
AS : Normal (13.75 dB) "
"Jantung ukuran tidak membesar, CTR < 50%. 
Aorta baik. Mediastinum superior tidak melebar. 
Trakea di tengah. Kedua hilus tidak menebal. 
Corakan bronkovaskuler kedua paru baik. 
Tidak tampak infiltrat. 
Hemidiafragma licin. Sinus kostofrenikus lancip. 
T","The heart is normal in shape and size.
Mediastinum is within normal limits.
Lungs are clear with normal bronchovascular markings.
Both hemidiafragm are regular contour.
There is no sign of pleural effusion.
Bones are intact."
"Jantung ukuran tidak membesar, CTR < 50%. 
Aorta baik. Mediastinum superior tidak melebar. 
Trakea di tengah. Kedua hilus tidak menebal. 
Corakan bronkovaskuler kedua paru baik. 
Tidak tampak infiltrat. 
Hemidiafragma licin. Sinus kostofrenikus lancip. 
T",Normal chest X-Ray.
"Sinus Rhytm, HR : 77 x/mnt","Sinus Rhythm, HR : 75 bpm"
"Sinus Rhytm, HR : 73 x/mnt","Sinus Rhythm, HR : 73 bpm"
"Bentuk dan ukuran normal. Tepi reguler. 
Echostruktur parenkim homogen normal. 
Tidak tampak lesi fokal / SOL / nodul. 
Sistem bilier intrahepatik tidak melebar. 
Vaskuler nomal. Tidak tampak efusi pleura maupun ascites.","Liver normal shape and size. 
Normal homogeneous parenchymal echostructure. 
No focal lesions / SOL / nodule were seen. 
The intrahepatic biliary system is not dilated. 
Normal hepatic vasculature. 
Neither pleural effusion nor ascites was seen. "
"Bentuk dan ukuran normal, dinding tidak menebal. 
Tidak tampak lesi /batu.","Gallbladder  normal shape and size, the walls are not thickened. 
There were no visible lesions / gallstones. "
"Bentuk dan ukuran normal. 
Echoparenkim homogen normal. 
Tidak tampak lesi fokal / SOL. 
Duktus pankreatikus tidak melebar.","Pancreas  normal shape and size. 
Normal homogeneous parenchymal echostructure. 
No focal lesions / SOL were seen. 
The pancreatic duct is not dilated."
"Besar, kontur dan echoparenkim normal. 
Tak tampak lesi fokal / SOL. ","Spleen normal size, contour and parenchymal echostructure. 
No focal lesions / SOL were seen. "
"Bentuk dan kaliber baik. 
Tidak tampak pembesaran KGB para aorta. ","Normal shape and caliber. 
No visible paraaortic lymph nodes enlargement. "
"Estimasi volume 8.62 ml. 
Echo parenkim normal. 
Tidak tampak lesi fokal / SOL.","Normal size, estimated volume 8.62  cc. 
Normal parenchymal echostructure. 
No focal lessions / SOL were seen.
"
"Bentuk dan ukuran baik. 
Diferensiasi korteks dan medulla baik. 
Sistem pelviokalises tidak melebar.
Tak tampak lesi fokal / batu.","Normal shape and size. 
Good differentiation of cortex and medulla. 
The pelvicalyceal system is not dilated. 
No focal lesions / urinary stone were seen. "
"Bentuk dan ukuran baik. 
Diferensiasi korteks dan medulla baik. 
Sistem pelviokalises tidak melebar. 
Tak tampak lesi fokal / batu.","Normal shape and size. 
Good differentiation of cortex and medulla. 
The pelvicalyceal system is not dilated. 
No focal lesions / urinary stone were seen. "
Tidak tampak kelainan pada organ-organ intraabdomen dan pelvis pada saat ini.,No radiological abnormalities were seen in the intra-abdominal and pelvic organs.
"Bentuk dan ukuran baik. 
Dinding tidak menebal. 
Tidak tampak lesi fokal / batu. ",Normal shape and size. The walls are not thickened. No lesions focal / urinary stone were seen. 
"Sinus Bradikardia, HR : 54 x/mnt","Sinus Bradicardia , HR : 54 x/mnt"
"Kesan Umum :
Telah dilakukan pemeriksaan radiografi panoramic dengan hasil sebagai berikut:
Kualitas radiograf yang dihasilkan dalam kategori baik untuk penegakan diagnosis, dengan cakupan objek anatomi yang sesuai dengan tujuan pembuatan radiograf; kontr","General Impression :

A panoramic radiographic examination has been carried out with the following results:
The quality of the radiographs is in a good category for diagnosis, with a coverage of anatomical objects that are suitable for the purpose of the "
"Sinus Rhytm, HR : 66 x/mnt","Sinus Rhythm, HR : 66 bpm"
156 cm / 73 kg,156 cm / 73 kg
Medical Chek Up,Medical Chek Up
08 Menit 08 Detik,08 Minute 08 Second
ST - T Changes,ST - T Changes
ST - T Changes,ST - T Changes
"Sinus Bradikardia, HR : 53 x/mnt","Sinus Bradycardia, HR : 53 bpm"
191 cm / 97 kg,191 cm / 97 kg
Medical Check Up ,Medical Check up
12 menit 13 detik,12 minute 13 seonds
"Caries dentis, kebersihan kurang, keadaan gusi/mukosa mulut tidak sehat","Dental caries, poor hygiene, unhealthy gums/oral mucosa"
"Caries dentis, kebersihan kurang, keadaan gusi/mukosa mulut tidak sehat","Dental caries, poor hygiene, unhealthy gums/oral mucosa"
Dalam batas normal,"Blood Preassure (100/70 mmHg), HR: 72x/m, R: 20x/m, BMI 22.79 (Normal), Others check normal"
"Jantung ukuran tidak membesar, CTR < 50%.
Aorta baik. Mediastinum superior tidak melebar.
Trakea di tengah. Kedua hilus tidak menebal.
Corakan bronkovaskuler kedua paru baik. Tidak tampak infiltrat.
Hemidiafragma licin. Sinus kostofrenikus lancip.
Tulang-","The heart is normal in shape and size. 
Mediastinum is within normal limits.
Lungs are clear with normal bronchovascular markings. 
Both hemidiafragm are regular contour. 
There is no sign of pleural effusion. 
Bones are intact."
Tidak tampak kelainan radiologis pada cor/pulmo.,Normal chest X-Ray.
"Sinus Rhytm, HR : 67 x/mnt","Sinus Rhytm , HR : 67 x/mnt"
152 cm / 53 kg,152 cm / 53 kg
08 menit 14 detik,08 minute 14 second
Sinus takikardia,Sinus tachycardia
"Jantung ukuran tidak membesar, CTR < 50%.
Aorta baik. Mediastinum superior tidak melebar.
Trakea di tengah. Kedua hilus tidak menebal.
Corakan bronkovaskuler kedua paru baik. Tidak tampak infiltrat.
Hemidiafragma licin. Sinus kostofrenikus lancip.
Tulang-","The heart is normal in shape and size. 
Mediastinum is within normal limits. Lungs are clear with normal bronchovascular markings. 
Both hemidiafragm are regular contour. There is no sign of pleural effusion. Bones are intact."
S wave I aVL,S Wave I aVL
Echocardiography,Echocardiography
166 cm / 57 kg,166 cm / 57 kg
11 menit 59 detik,11 minute 59 second
"The heart is normal in size with cardio-thoracic ratio < 0,5.
Aorta and superior mediastinum are normal.
Trachea is located at midline.
Both hilum are elevated.
Rough vascular markings of both lungs. 
Infiltrates are shown in the upper left lung field.
Bo","The heart is normal in size with cardio-thoracic ratio < 0,5.
Aorta and superior mediastinum are normal.
Trachea is located at midline.
Both hilum are elevated.
Rough vascular markings of both lungs. 
Infiltrates are shown in the upper left lung field.
Bo"
"Pneumonia DD/ Lung tuberculosis.
No radiological abnormalities were seen on the heart.","Pneumonia DD/ Lung tuberculosis.
No radiological abnormalities were seen on the heart."
Conductive Hearing Loss (CHL),Conductive Hearing Loss (CHL)
"AD : Conductive Hearing Loss (CHL)
AS : Normal","AD : Conductive Hearing Loss (CHL)
AS : Normal"
"Sinus Rhytm, HR : 74 x/mnt","Sinus Rhytm , HR : 74 x/mnt"
"Tidak tampak kelainan radiologis pada cor/pulmo.
",Normal chest X-Ray. 
"Ukuran hati membesar, dengan ukuran antero-posterior > 15 cm.
Ekostruktur parenkim sedikit homogen hiperekoik.
Tidak tampak SOL/nodul.
Sistem bilier intrahepatik tidak melebar.
Pembuluh darah hepar normal.
Baik efusi pleura maupun asites tidak terlihat.","Liver size is enlarged, with antero-posterior measurement > 15 cm. 
Parenchymal echostructure is slight hyperechoic homogeneous. 
No SOL / nodules were seen. 
The intrahepatic biliary system is not dilated. 
Normal hepatic vasculature. 
Neither pleural ef"
"Kandung empedu bentuk dan ukurannya normal, dindingnya tidak menebal.
Tidak tampak lesi/batu empedu.","Gallbladder  normal shape and size, the walls are not thickened. 
There were no visible lesions / gallstones. "
"Pankreas bentuk dan ukuran normal.
Ekostruktur parenkim homogen normal.
Tidak ada lesi fokal / SOL yang terlihat.
Saluran pankreas tidak melebar.","Pancreas  normal shape and size. 
Normal homogeneous parenchymal echostructure. 
No focal lesions / SOL were seen. 
The pancreatic duct is not dilated."
"Limpa ukuran normal, kontur dan ekostruktur parenkim.
Tidak ada lesi fokal / SOL yang terlihat.","Spleen normal size, contour and parenchymal echostructure. 
No focal lesions / SOL were seen. "
"Bentuk dan kaliber normal.
Tidak tampak pembesaran kelenjar getah bening paraaorta.","Normal shape and caliber. 
No visible paraaortic lymph nodes enlargement. "
"Ukuran normal, perkiraan volume 24 cc.
Ekostruktur parenkim normal.
Tidak ada lesi fokal / SOL yang terlihat.","Normal size, estimated volume 24 cc. 
Normal parenchymal echostructure. 
No focal lessions / SOL were seen.
"
"Bentuk dan ukuran normal.
Diferensiasi yang baik dari korteks dan medula.
Sistem pelvicalyceal tidak melebar.
Tidak ada lesi fokal / batu saluran kemih yang terlihat.","Normal shape and size. 
Good differentiation of cortex and medulla. 
The pelvicalyceal system is not dilated. 
No focal lesions / urinary stone were seen. "
"Bentuk dan ukuran normal.
Diferensiasi yang baik dari korteks dan medula.
Sistem pelvicalyceal tidak melebar.
Tidak ada lesi fokal / batu saluran kemih yang terlihat.","Normal shape and size. 
Good differentiation of cortex and medulla. 
The pelvicalyceal system is not dilated. 
No focal lesions / urinary stone were seen. "
"Perlemakan hati ringan dengan hepatomegali.
Tidak ada kelainan radiologis yang terlihat pada organ intra-abdomen dan panggul lainnya.","Mild fatty liver with hepatomegaly.
No radiological abnormalities were seen in other intra-abdominal and pelvic organs."
184 cm / 105 kg,105 Kg / 184 Cm
08 menit 38 detik,08 menit 38 detik
PVC Occasional,PVC Occasional
PVC Occasional,PVC Occasional
"Jantung tak membesar.
Pleuropneumonia bilateral.","Cardiac size is not enlarged.
Bilateral Pleuropneumonia."
"Jantung ukuran tidak membesar, CTR < 50%.
Aorta baik. Mediastinum superior tidak melebar.
Trakea di tengah. Kedua hilus tidak menebal.
Corakan bronkovaskuler kedua paru baik. Tidak tampak infiltrat.
Hemidiafragma licin. Sinus kostofrenikus lancip.
Tulang-","The heart is normal in shape and size. 
Mediastinum is within normal limits. 
Lungs are clear with normal bronchovascular markings. 
Both hemidiafragm are regular contour. 
There is no sign of pleural effusion. 
Bones are intact."
"Jantung ukuran tidak membesar, CTR < 50%.
Aorta baik. Mediastinum superior tidak melebar.
Kedua hilus tidak menebal. Trakea di tengah.
Corakan bronkovaskuler kedua paru baik. 
Tidak tampak infiltrat.
Hemidiafragma licin. Sinus kostofrenikus lancip.
Latera","The heart is normal in size with cardio-thoracic ratio < 0,5.
Aorta and superior mediastinum are normal.
Trachea is located at midline. Both hilum are normal.
Bronchovascular marking on both lungs are normal. 
No infiltrate, nodule nor other pathologic le"
